BRANCH,YEAR,MONTH,CIRCULATION,COMPUTER_SESSIONS,VISITORS
Chicago Lawn,2012,9,5645.0,2554.0,8052.0
Chicago Lawn,2012,10,6698.0,2940.0,9055.0
Chicago Lawn,2012,11,5191.0,2450.0,8149.0
Chicago Lawn,2012,12,4864.0,2516.0,7177.0
Chicago Lawn,2013,1,5246.0,2603.0,7277.0
Chicago Lawn,2013,2,4141.0,1990.0,5762.0
Chicago Lawn,2013,3,5221.0,2236.0,6780.0
Chicago Lawn,2013,4,4795.0,2394.0,7146.0
Chicago Lawn,2013,5,4433.0,2236.0,6349.0
Chicago Lawn,2013,6,4994.0,2338.0,6977.0
Chicago Lawn,2013,7,6171.0,2758.0,8746.0
Chicago Lawn,2013,8,5105.0,2698.0,9168.0
Chicago Lawn,2013,9,5578.0,2135.0,7400.0
Chicago Lawn,2013,10,6730.0,2621.0,8765.0
Chicago Lawn,2013,11,5817.0,2408.0,7294.0
Chicago Lawn,2013,12,4610.0,2285.0,6333.0
Chicago Lawn,2014,1,4405.0,2031.0,6066.0
Chicago Lawn,2014,2,4142.0,1809.0,5477.0
Chicago Lawn,2014,3,4261.0,2030.0,7084.0
Chicago Lawn,2014,4,5465.0,2577.0,8046.0
Chicago Lawn,2014,5,4214.0,2326.0,6726.0
Chicago Lawn,2014,6,4665.0,2455.0,7216.0
Chicago Lawn,2014,7,5626.0,2705.0,8532.0
Chicago Lawn,2014,8,4961.0,2652.0,7886.0
Chicago Lawn,2014,9,4290.0,2228.0,7120.0
Chicago Lawn,2014,10,4627.0,2800.0,7461.0
Chicago Lawn,2014,11,3682.0,2311.0,6572.0
Chicago Lawn,2014,12,4269.0,2611.0,5736.0
Chicago Lawn,2015,1,3626.0,2399.0,5768.0
Chicago Lawn,2015,2,2706.0,1706.0,4954.0
Chicago Lawn,2015,3,3675.0,2121.0,6029.0
Chicago Lawn,2015,4,4185.0,2196.0,6749.0
Chicago Lawn,2015,5,3218.0,1942.0,5304.0
Chicago Lawn,2015,6,3852.0,2131.0,6265.0
Chicago Lawn,2015,7,3855.0,2211.0,7068.0
Chicago Lawn,2015,8,3652.0,2394.0,6744.0
Chicago Lawn,2015,9,3789.0,2047.0,6388.0
Chicago Lawn,2015,10,4758.0,2248.0,6263.0
Chicago Lawn,2015,11,3836.0,1771.0,5138.0
Chicago Lawn,2015,12,3786.0,1771.0,5243.0
Chicago Lawn,2016,1,3006.0,1756.0,4911.0
Chicago Lawn,2016,2,3091.0,1412.0,5402.0
Chicago Lawn,2016,3,3211.0,1707.0,5998.0
Chicago Lawn,2016,4,3282.0,1782.0,5886.0
Chicago Lawn,2016,5,2898.0,1509.0,5150.0
Chicago Lawn,2016,6,2610.0,1941.0,5562.0
Chicago Lawn,2016,7,3082.0,1983.0,6693.0
Chicago Lawn,2016,8,3615.0,2375.0,8132.0
Chicago Lawn,2016,9,2953.0,1840.0,5686.0
Chicago Lawn,2016,10,3610.0,1963.0,6062.0
Chicago Lawn,2016,11,3443.0,1855.0,5735.0
Chicago Lawn,2016,12,2647.0,1500.0,5354.0
Chicago Lawn,2017,1,3186.0,1760.0,5552.0
Chicago Lawn,2017,2,2638.0,1533.0,4984.0
Chicago Lawn,2017,3,2981.0,1910.0,5763.0
Chicago Lawn,2017,4,2946.0,1879.0,5628.0
Chicago Lawn,2017,5,2592.0,1577.0,5466.0
Chicago Lawn,2017,6,3739.0,1942.0,7019.0
Chicago Lawn,2017,7,3677.0,2359.0,7983.0
Chicago Lawn,2017,8,3871.0,2630.0,8553.0
Chicago Lawn,2017,9,3070.0,2004.0,6682.0
Chicago Lawn,2017,10,3626.0,1947.0,6447.0
Chicago Lawn,2017,11,3660.0,1687.0,8726.0
Chicago Lawn,2017,12,2753.0,1293.0,5254.0
Chicago Lawn,2018,1,3334.0,1593.0,5367.0
Chicago Lawn,2018,2,2677.0,1411.0,4543.0
Chicago Lawn,2018,3,3209.0,1824.0,5855.0
Chicago Lawn,2018,4,2962.0,1724.0,5687.0
Chicago Lawn,2018,5,3049.0,1693.0,5689.0
Chicago Lawn,2018,6,3051.0,1958.0,5448.0
Chicago Lawn,2018,7,3181.0,1874.0,6293.0
Chicago Lawn,2018,8,3044.0,2061.0,7370.0
Chicago Lawn,2018,9,2964.0,1705.0,6426.0
Chicago Lawn,2018,10,3514.0,1772.0,6743.0
Chicago Lawn,2018,11,2817.0,1379.0,5714.0
Chicago Lawn,2018,12,2735.0,1152.0,5409.0
Chicago Lawn,2019,1,2521.0,1208.0,5247.0
Chicago Lawn,2019,2,2415.0,1216.0,6273.0
Chicago Lawn,2019,3,2883.0,1307.0,5315.0
Chicago Lawn,2019,4,3005.0,1340.0,5792.0
Chicago Lawn,2019,5,2712.0,1204.0,5304.0
Chicago Lawn,2019,6,2618.0,1356.0,6077.0
Chicago Lawn,2019,7,3362.0,1509.0,7165.0
Chicago Lawn,2019,8,3220.0,1517.0,8598.0
Chicago Lawn,2019,9,2381.0,854.0,4600.0
Chicago Lawn,2019,10,4.0,1.0,0.0
Chicago Lawn,2019,11,1624.0,600.0,0.0
Chicago Lawn,2019,12,1901.0,896.0,0.0
Chicago Lawn,2020,1,2161.0,1045.0,2301.0
Chicago Lawn,2020,2,2506.0,1186.0,5013.0
Chicago Lawn,2020,3,1774.0,713.0,3568.0
Chicago Lawn,2020,4,0.0,0.0,0.0
Chicago Lawn,2020,5,1.0,0.0,0.0
Chicago Lawn,2020,6,854.0,201.0,1905.0
Chicago Lawn,2020,7,1321.0,484.0,3726.0
Chicago Lawn,2020,8,1641.0,617.0,3706.0
Chicago Lawn,2020,9,1278.0,528.0,2917.0
Chicago Lawn,2020,10,1163.0,524.0,3224.0
Chicago Lawn,2020,11,1271.0,521.0,2730.0
Chicago Lawn,2020,12,1110.0,521.0,2529.0
Chicago Lawn,2021,1,1111.0,518.0,2444.0
Chicago Lawn,2021,2,902.0,478.0,2207.0
Chicago Lawn,2021,3,1264.0,756.0,3018.0
Chicago Lawn,2021,4,1184.0,701.0,2960.0
Chicago Lawn,2021,5,1452.0,672.0,3233.0
Chicago Lawn,2021,6,1661.0,755.0,3605.0
Chicago Lawn,2021,7,2000.0,873.0,4959.0
Chicago Lawn,2021,8,1634.0,1087.0,5416.0
Chicago Lawn,2021,9,1509.0,846.0,4056.0
Chicago Lawn,2021,10,1895.0,846.0,3890.0
Chicago Lawn,2021,11,1563.0,817.0,3524.0
Chicago Lawn,2021,12,1380.0,779.0,3557.0
Chicago Lawn,2022,1,1376.0,845.0,2444.0
Chicago Lawn,2022,2,1235.0,674.0,2794.0
Chicago Lawn,2022,3,1582.0,960.0,3927.0
Chicago Lawn,2022,4,1682.0,958.0,3810.0
Chicago Lawn,2022,5,1028.0,902.0,3833.0
Chicago Lawn,2022,6,1363.0,969.0,4635.0
Chicago Lawn,2022,7,1600.0,1049.0,4397.0
Chicago Lawn,2022,8,1349.0,1194.0,4968.0
Chicago Lawn,2022,9,1353.0,1000.0,4236.0
Chicago Lawn,2022,10,1416.0,1095.0,4369.0
Chicago Lawn,2022,11,1266.0,946.0,4241.0
Chicago Lawn,2022,12,1183.0,753.0,3423.0
Chicago Lawn,2023,1,1440.0,1024.0,3320.0
Chicago Lawn,2023,2,926.0,885.0,3687.0
Chicago Lawn,2023,3,1422.0,1081.0,4129.0
Chicago Lawn,2023,4,1169.0,1016.0,4358.0
Chinatown,2011,1,14027.0,4238.0,22944.0
Chinatown,2011,2,11021.0,3370.0,19704.0
Chinatown,2011,3,14094.0,4319.0,26364.0
Chinatown,2011,4,14346.0,4541.0,24990.0
Chinatown,2011,5,13080.0,4149.0,23609.0
Chinatown,2011,6,13615.0,4785.0,28856.0
Chinatown,2011,7,13609.0,4611.0,24657.0
Chinatown,2011,8,13664.0,4910.0,27737.0
Chinatown,2011,9,12098.0,3986.0,24229.0
Chinatown,2011,10,13107.0,4192.0,25560.0
Chinatown,2011,11,12661.0,3933.0,21781.0
Chinatown,2011,12,13127.0,3518.0,21286.0
Chinatown,2012,1,11358.0,2976.0,16882.0
Chinatown,2012,2,11577.0,3376.0,19180.0
Chinatown,2012,3,12632.0,3789.0,23265.0
Chinatown,2012,4,11580.0,3599.0,21333.0
Chinatown,2012,5,11398.0,3435.0,21470.0
Chinatown,2012,6,12458.0,3988.0,22244.0
Chinatown,2012,7,11861.0,3937.0,20851.0
Chinatown,2012,8,12327.0,4132.0,22154.0
Chinatown,2012,9,11881.0,3456.0,21728.0
Chinatown,2012,10,12399.0,3435.0,25657.0
Chinatown,2012,11,11320.0,3334.0,22504.0
Chinatown,2012,12,11767.0,3249.0,18107.0
Chinatown,2013,1,11694.0,3080.0,18520.0
Chinatown,2013,2,9478.0,2597.0,15389.0
Chinatown,2013,3,12030.0,2952.0,19276.0
Chinatown,2013,4,10980.0,2786.0,21200.0
Chinatown,2013,5,10620.0,2680.0,21082.0
Chinatown,2013,6,9953.0,2782.0,20566.0
Chinatown,2013,7,10805.0,3026.0,21921.0
Chinatown,2013,8,10524.0,3110.0,21665.0
Chinatown,2013,9,8937.0,2418.0,19131.0
Chinatown,2013,10,9885.0,2738.0,21401.0
Chinatown,2013,11,9869.0,2691.0,18844.0
Chinatown,2013,12,9114.0,2292.0,16062.0
Chinatown,2014,1,7959.0,2201.0,14274.0
Chinatown,2014,2,8162.0,2010.0,14443.0
Chinatown,2014,3,9069.0,2470.0,19247.0
Chinatown,2014,4,9349.0,2674.0,19750.0
Chinatown,2014,5,8791.0,2545.0,19605.0
Chinatown,2014,6,9011.0,3123.0,20198.0
Chinatown,2014,7,9949.0,3279.0,22697.0
Chinatown,2014,8,9358.0,3328.0,21900.0
Chinatown,2014,9,8056.0,2391.0,19501.0
Chinatown,2014,10,8358.0,2685.0,20818.0
Chinatown,2014,11,7713.0,2552.0,17401.0
Chinatown,2014,12,8251.0,2682.0,18234.0
Chinatown,2015,1,7793.0,2537.0,18827.0
Chinatown,2015,2,5685.0,2039.0,14436.0
Chinatown,2015,3,6730.0,2491.0,19295.0
Chinatown,2015,4,7786.0,2732.0,20053.0
Chinatown,2015,5,6451.0,2407.0,17738.0
Chinatown,2015,6,26.0,0.0,0.0
Chinatown,2015,7,0.0,0.0,0.0
Chinatown,2015,8,3208.0,336.0,8004.0
Chinatown,2015,9,15633.0,3417.0,28178.0
Chinatown,2015,10,14866.0,3571.0,26432.0
Chinatown,2015,11,12395.0,3153.0,20131.0
Chinatown,2015,12,12530.0,3139.0,20969.0
Chinatown,2016,1,12306.0,3249.0,20813.0
Chinatown,2016,2,11750.0,3340.0,21456.0
Chinatown,2016,3,12585.0,3852.0,26759.0
Chinatown,2016,4,12245.0,4184.0,24998.0
Chinatown,2016,5,10916.0,3501.0,23675.0
Chinatown,2016,6,11722.0,4255.0,27176.0
Chinatown,2016,7,11300.0,4095.0,27982.0
Chinatown,2016,8,11731.0,4262.0,26895.0
Chinatown,2016,9,11308.0,3504.0,24078.0
Chinatown,2016,10,12410.0,3721.0,27063.0
Chinatown,2016,11,11476.0,3424.0,27052.0
Chinatown,2016,12,10116.0,2902.0,19176.0
Chinatown,2017,1,9934.0,2669.0,19074.0
Chinatown,2017,2,9464.0,2538.0,18627.0
Chinatown,2017,3,11314.0,3186.0,22790.0
Chinatown,2017,4,11861.0,3134.0,23416.0
Chinatown,2017,5,10338.0,2967.0,24048.0
Chinatown,2017,6,10874.0,3441.0,26948.0
Chinatown,2017,7,11284.0,3406.0,26877.0
Chinatown,2017,8,11244.0,3800.0,27956.0
Chinatown,2017,9,10857.0,3201.0,23722.0
Chinatown,2017,10,10696.0,3062.0,22263.0
Chinatown,2017,11,9571.0,2975.0,20532.0
Chinatown,2017,12,9600.0,2919.0,19648.0
Chinatown,2018,1,9237.0,3277.0,19195.0
Chinatown,2018,2,8369.0,2546.0,16935.0
Chinatown,2018,3,10884.0,3333.0,26360.0
Chinatown,2018,4,9761.0,3051.0,22140.0
Chinatown,2018,5,8604.0,3031.0,23367.0
Chinatown,2018,6,10417.0,3018.0,19849.0
Chinatown,2018,7,9932.0,2855.0,25442.0
Chinatown,2018,8,10060.0,3255.0,26347.0
Chinatown,2018,9,9519.0,2875.0,21799.0
Chinatown,2018,10,9733.0,3022.0,25017.0
Chinatown,2018,11,8735.0,2409.0,26601.0
Chinatown,2018,12,9526.0,2531.0,19176.0
Chinatown,2019,1,8235.0,2289.0,16716.0
Chinatown,2019,2,7775.0,2106.0,21237.0
Chinatown,2019,3,9347.0,2486.0,24670.0
Chinatown,2019,4,8221.0,2654.0,22875.0
Chinatown,2019,5,8037.0,2280.0,23898.0
Chinatown,2019,6,8501.0,2450.0,22703.0
Chinatown,2019,7,8711.0,2444.0,24518.0
Chinatown,2019,8,9063.0,2596.0,26210.0
Chinatown,2019,9,7789.0,2149.0,22446.0
Chinatown,2019,10,7748.0,2680.0,24910.0
Chinatown,2019,11,7175.0,2340.0,21183.0
Chinatown,2019,12,6707.0,2438.0,20148.0
Chinatown,2020,1,6044.0,2219.0,19325.0
Chinatown,2020,2,5774.0,1891.0,14701.0
Chinatown,2020,3,3024.0,972.0,10222.0
Chinatown,2020,4,0.0,0.0,0.0
Chinatown,2020,5,5.0,0.0,0.0
Chinatown,2020,6,2783.0,321.0,1884.0
Chinatown,2020,7,3699.0,632.0,3375.0
Chinatown,2020,8,3788.0,758.0,4147.0
Chinatown,2020,9,3891.0,753.0,4159.0
Chinatown,2020,10,4285.0,671.0,4854.0
Chinatown,2020,11,3502.0,571.0,3129.0
Chinatown,2020,12,3539.0,670.0,3176.0
Chinatown,2021,1,3460.0,578.0,2963.0
Chinatown,2021,2,2654.0,577.0,2583.0
Chinatown,2021,3,4009.0,746.0,4102.0
Chinatown,2021,4,3597.0,775.0,6748.0
Chinatown,2021,5,4333.0,853.0,6209.0
Chinatown,2021,6,4730.0,918.0,7770.0
Chinatown,2021,7,5682.0,1107.0,11264.0
Chinatown,2021,8,5269.0,1275.0,11362.0
Chinatown,2021,9,5466.0,1260.0,10363.0
Chinatown,2021,10,5500.0,1175.0,11385.0
Chinatown,2021,11,5240.0,1184.0,10353.0
Chinatown,2021,12,4414.0,1023.0,8681.0
Chinatown,2022,1,4795.0,1101.0,2963.0
Chinatown,2022,2,4258.0,1025.0,6955.0
Chinatown,2022,3,5316.0,1315.0,11013.0
Chinatown,2022,4,5343.0,1451.0,11999.0
Chinatown,2022,5,4791.0,1623.0,13147.0
Chinatown,2022,6,5367.0,1344.0,15962.0
Chinatown,2022,7,5477.0,1444.0,16974.0
Chinatown,2022,8,5362.0,1571.0,15109.0
Chinatown,2022,9,4991.0,1594.0,13290.0
Chinatown,2022,10,4847.0,1430.0,14005.0
Chinatown,2022,11,4035.0,1392.0,11877.0
Chinatown,2022,12,3957.0,1339.0,11473.0
Chinatown,2023,1,4299.0,1613.0,12943.0
Chinatown,2023,2,3882.0,1559.0,12093.0
Chinatown,2023,3,4704.0,2027.0,16430.0
Chinatown,2023,4,4587.0,1803.0,16045.0
Clearing,2011,1,6718.0,1658.0,9167.0
Clearing,2011,2,5460.0,1247.0,6684.0
Clearing,2011,3,7109.0,1733.0,7878.0
Clearing,2011,4,6218.0,1579.0,8071.0
Clearing,2011,5,5844.0,1484.0,13401.0
Clearing,2011,6,6709.0,1767.0,9770.0
Clearing,2011,7,7385.0,1835.0,9707.0
Clearing,2011,8,6692.0,2021.0,9151.0
Clearing,2011,9,6343.0,1756.0,8672.0
Clearing,2011,10,6928.0,1840.0,9538.0
Clearing,2011,11,6960.0,1758.0,8541.0
Clearing,2011,12,5577.0,1723.0,8651.0
Clearing,2012,1,5965.0,1568.0,7766.0
Clearing,2012,2,6133.0,1714.0,8799.0
Clearing,2012,3,6291.0,1694.0,10308.0
Clearing,2012,4,6086.0,1604.0,9347.0
Clearing,2012,5,5705.0,1751.0,8712.0
Clearing,2012,6,5885.0,1667.0,8753.0
Clearing,2012,7,6164.0,1700.0,8195.0
Clearing,2012,8,5306.0,1826.0,8129.0
Clearing,2012,9,5719.0,1778.0,8552.0
Clearing,2012,10,6263.0,1850.0,10168.0
Clearing,2012,11,5710.0,1456.0,7828.0
Clearing,2012,12,4490.0,1292.0,6722.0
Clearing,2013,1,5465.0,1367.0,7150.0
Clearing,2013,2,4777.0,1195.0,6865.0
Clearing,2013,3,5783.0,1425.0,8168.0
Clearing,2013,4,5093.0,1479.0,7952.0
Clearing,2013,5,4443.0,1385.0,6994.0
Clearing,2013,6,4788.0,1325.0,7858.0
Clearing,2013,7,5280.0,1482.0,9391.0
Clearing,2013,8,4904.0,1327.0,5546.0
Clearing,2013,9,4962.0,1353.0,7104.0
Clearing,2013,10,4858.0,1460.0,7378.0
Clearing,2013,11,4764.0,1297.0,6403.0
Clearing,2013,12,3533.0,1022.0,4550.0
Clearing,2014,1,3698.0,962.0,5388.0
Clearing,2014,2,3492.0,919.0,5690.0
Clearing,2014,3,4475.0,1207.0,7750.0
Clearing,2014,4,4111.0,1261.0,6968.0
Clearing,2014,5,3635.0,1261.0,6243.0
Clearing,2014,6,4544.0,1109.0,6509.0
Clearing,2014,7,4565.0,1282.0,7620.0
Clearing,2014,8,4374.0,1388.0,6932.0
Clearing,2014,9,4225.0,1431.0,7645.0
Clearing,2014,10,4888.0,1498.0,8518.0
Clearing,2014,11,4171.0,1260.0,6591.0
Clearing,2014,12,3876.0,1035.0,5945.0
Clearing,2015,1,4196.0,1108.0,6031.0
Clearing,2015,2,3383.0,898.0,5581.0
Clearing,2015,3,4494.0,1161.0,7160.0
Clearing,2015,4,3978.0,1164.0,7638.0
Clearing,2015,5,3894.0,1116.0,6035.0
Clearing,2015,6,4263.0,1122.0,7264.0
Clearing,2015,7,4517.0,1267.0,6808.0
Clearing,2015,8,4052.0,1245.0,6444.0
Clearing,2015,9,4070.0,1375.0,6493.0
Clearing,2015,10,4010.0,1405.0,7517.0
Clearing,2015,11,3640.0,1188.0,5453.0
Clearing,2015,12,3565.0,1053.0,5975.0
Clearing,2016,1,3416.0,1178.0,5654.0
Clearing,2016,2,3311.0,1184.0,6284.0
Clearing,2016,3,3940.0,1162.0,7152.0
Clearing,2016,4,3765.0,1114.0,6088.0
Clearing,2016,5,2966.0,1065.0,5401.0
Clearing,2016,6,3472.0,1018.0,6105.0
Clearing,2016,7,3561.0,937.0,6281.0
Clearing,2016,8,3523.0,1079.0,6051.0
Clearing,2016,9,3195.0,1121.0,5563.0
Clearing,2016,10,3705.0,1157.0,6777.0
Clearing,2016,11,3573.0,1107.0,7094.0
Clearing,2016,12,3305.0,925.0,5195.0
Clearing,2017,1,3420.0,1026.0,5892.0
Clearing,2017,2,2819.0,1051.0,5355.0
Clearing,2017,3,3504.0,1176.0,6037.0
Clearing,2017,4,3316.0,943.0,5222.0
Clearing,2017,5,2671.0,1005.0,5469.0
Clearing,2017,6,3383.0,975.0,6148.0
Clearing,2017,7,3934.0,920.0,6716.0
Clearing,2017,8,3478.0,1014.0,6855.0
Clearing,2017,9,3035.0,930.0,5404.0
Clearing,2017,10,3067.0,910.0,5802.0
Clearing,2017,11,2890.0,874.0,6076.0
Clearing,2017,12,2433.0,791.0,4754.0
Clearing,2018,1,2860.0,899.0,5183.0
Clearing,2018,2,2889.0,669.0,4611.0
Clearing,2018,3,2983.0,917.0,6656.0
Clearing,2018,4,2652.0,919.0,5185.0
Clearing,2018,5,2373.0,919.0,4910.0
Clearing,2018,6,2873.0,955.0,6261.0
Clearing,2018,7,3186.0,960.0,6343.0
Clearing,2018,8,3091.0,890.0,5521.0
Clearing,2018,9,2867.0,684.0,4800.0
Clearing,2018,10,3086.0,901.0,6009.0
Clearing,2018,11,2453.0,655.0,5208.0
Clearing,2018,12,2113.0,623.0,4290.0
Clearing,2019,1,2534.0,689.0,4283.0
Clearing,2019,2,2530.0,715.0,5259.0
Clearing,2019,3,2557.0,813.0,5385.0
Clearing,2019,4,2565.0,827.0,5196.0
Clearing,2019,5,2800.0,724.0,4787.0
Clearing,2019,6,2628.0,624.0,4777.0
Clearing,2019,7,3158.0,719.0,6062.0
Clearing,2019,8,3106.0,694.0,5700.0
Clearing,2019,9,2594.0,598.0,4742.0
Clearing,2019,10,588.0,121.0,185.0
Clearing,2019,11,958.0,210.0,1552.0
Clearing,2019,12,1941.0,533.0,3740.0
Clearing,2020,1,2242.0,610.0,4334.0
Clearing,2020,2,2139.0,543.0,4137.0
Clearing,2020,3,1754.0,349.0,3327.0
Clearing,2020,4,0.0,0.0,0.0
Clearing,2020,5,0.0,0.0,0.0
Clearing,2020,6,1109.0,207.0,3125.0
Clearing,2020,7,1686.0,344.0,3251.0
Clearing,2020,8,1626.0,334.0,3085.0
Clearing,2020,9,1866.0,308.0,2800.0
Clearing,2020,10,1686.0,332.0,2300.0
Clearing,2020,11,1437.0,269.0,2035.0
Clearing,2020,12,1407.0,317.0,1894.0
Clearing,2021,1,1667.0,288.0,440.0
Clearing,2021,2,1262.0,263.0,380.0
Clearing,2021,3,1465.0,334.0,1100.0
Clearing,2021,4,1517.0,337.0,525.0
Clearing,2021,5,1579.0,360.0,1535.0
Clearing,2021,6,2025.0,372.0,0.0
Clearing,2021,7,2072.0,412.0,455.0
Clearing,2021,8,1754.0,503.0,1605.0
Clearing,2021,9,1714.0,388.0,1515.0
Clearing,2021,10,1696.0,457.0,1590.0
Clearing,2021,11,1830.0,449.0,380.0
Clearing,2021,12,1603.0,412.0,1152.0
Clearing,2022,1,1712.0,389.0,1505.0
Clearing,2022,2,1563.0,367.0,918.0
Clearing,2022,3,1818.0,528.0,1290.0
Clearing,2022,4,1846.0,496.0,1290.0
Clearing,2022,5,1575.0,445.0,730.0
Clearing,2022,6,2136.0,505.0,575.0
Clearing,2022,7,1914.0,538.0,870.0
Clearing,2022,8,1970.0,618.0,1605.0
Clearing,2022,9,1733.0,566.0,1440.0
Clearing,2022,10,2270.0,655.0,1156.0
Clearing,2022,11,1988.0,547.0,2425.0
Clearing,2022,12,1455.0,471.0,1770.0
Clearing,2023,1,1999.0,504.0,1095.0
Clearing,2023,2,1900.0,440.0,630.0
Clearing,2023,3,2101.0,611.0,610.0
Clearing,2023,4,2192.0,485.0,2935.0
Coleman,2011,1,2306.0,3136.0,12027.0
Coleman,2011,2,2001.0,2327.0,13721.0
Coleman,2011,3,2646.0,3099.0,13212.0
Coleman,2011,4,2747.0,3484.0,13014.0
Coleman,2011,5,2784.0,3126.0,10805.0
Coleman,2011,6,2846.0,3154.0,7085.0
Coleman,2011,7,2827.0,3344.0,8764.0
Coleman,2011,8,3339.0,3842.0,12610.0
Coleman,2011,9,3383.0,3155.0,10360.0
Coleman,2011,10,3723.0,3386.0,10002.0
Coleman,2011,11,2862.0,3165.0,9661.0
Coleman,2011,12,2516.0,2750.0,9084.0
Coleman,2012,1,2663.0,2724.0,8632.0
Coleman,2012,2,2894.0,2604.0,8851.0
Coleman,2012,3,2924.0,2793.0,8808.0
Coleman,2012,4,2759.0,2982.0,8781.0
Coleman,2012,5,2601.0,2889.0,8493.0
Coleman,2012,6,2318.0,2509.0,8755.0
Coleman,2012,7,2623.0,2881.0,9404.0
Coleman,2012,8,3430.0,3597.0,12280.0
Coleman,2012,9,3896.0,3283.0,12285.0
Coleman,2012,10,4137.0,3926.0,12238.0
Coleman,2012,11,3948.0,3660.0,12417.0
Coleman,2012,12,3692.0,3383.0,8438.0
Coleman,2013,1,3940.0,3597.0,8786.0
Coleman,2013,2,3031.0,2935.0,7336.0
Coleman,2013,3,3373.0,3095.0,8423.0
Coleman,2013,4,3351.0,3191.0,8262.0
Coleman,2013,5,3410.0,3264.0,8148.0
Coleman,2013,6,3380.0,3304.0,8363.0
Coleman,2013,7,3665.0,3330.0,9597.0
Coleman,2013,8,3514.0,3691.0,11614.0
Coleman,2013,9,3514.0,3549.0,9480.0
Coleman,2013,10,4129.0,3822.0,11592.0
Coleman,2013,11,3550.0,3476.0,8998.0
Coleman,2013,12,3242.0,3121.0,8350.0
Coleman,2014,1,2966.0,3033.0,7840.0
Coleman,2014,2,2820.0,2566.0,7107.0
Coleman,2014,3,2972.0,3070.0,8217.0
Coleman,2014,4,3318.0,3297.0,8755.0
Coleman,2014,5,3331.0,3120.0,4465.0
Coleman,2014,6,3176.0,3260.0,9755.0
Coleman,2014,7,3738.0,3592.0,11727.0
Coleman,2014,8,3658.0,3370.0,9587.0
Coleman,2014,9,3476.0,3368.0,9194.0
Coleman,2014,10,3793.0,3596.0,10520.0
Coleman,2014,11,3605.0,3042.0,9087.0
Coleman,2014,12,3354.0,2912.0,8879.0
Coleman,2015,1,3970.0,2897.0,8240.0
Coleman,2015,2,2538.0,2088.0,7098.0
Coleman,2015,3,2501.0,2472.0,8346.0
Coleman,2015,4,3133.0,2824.0,8126.0
Coleman,2015,5,3187.0,2512.0,6922.0
Coleman,2015,6,3484.0,2665.0,7970.0
Coleman,2015,7,3842.0,2886.0,9241.0
Coleman,2015,8,4061.0,3332.0,9733.0
Coleman,2015,9,3849.0,3052.0,8689.0
Coleman,2015,10,3860.0,3280.0,8555.0
Coleman,2015,11,3324.0,2826.0,7486.0
Coleman,2015,12,2963.0,2826.0,7119.0
Coleman,2016,1,3187.0,2725.0,4561.0
Coleman,2016,2,3174.0,2563.0,4506.0
Coleman,2016,3,3698.0,2855.0,7124.0
Coleman,2016,4,3550.0,2785.0,6613.0
Coleman,2016,5,3143.0,2615.0,6502.0
Coleman,2016,6,3601.0,2881.0,8381.0
Coleman,2016,7,3782.0,2735.0,8824.0
Coleman,2016,8,3816.0,3171.0,9587.0
Coleman,2016,9,3615.0,2856.0,8475.0
Coleman,2016,10,4008.0,2779.0,8422.0
Coleman,2016,11,3506.0,2577.0,10873.0
Coleman,2016,12,3260.0,2222.0,7793.0
Coleman,2017,1,3615.0,2740.0,8181.0
Coleman,2017,2,3041.0,2214.0,7174.0
Coleman,2017,3,3119.0,2105.0,7382.0
Coleman,2017,4,3074.0,2319.0,7495.0
Coleman,2017,5,2948.0,2167.0,7324.0
Coleman,2017,6,3025.0,2323.0,8318.0
Coleman,2017,7,3403.0,2320.0,7983.0
Coleman,2017,8,3706.0,2645.0,8779.0
Coleman,2017,9,3863.0,2348.0,8253.0
Coleman,2017,10,3760.0,2428.0,8519.0
Coleman,2017,11,3430.0,2269.0,8656.0
Coleman,2017,12,3111.0,2027.0,6958.0
Coleman,2018,1,2943.0,2451.0,7660.0
Coleman,2018,2,2475.0,2046.0,7022.0
Coleman,2018,3,2494.0,2513.0,9638.0
Coleman,2018,4,2763.0,2496.0,7679.0
Coleman,2018,5,2691.0,2410.0,6963.0
Coleman,2018,6,2363.0,2589.0,7633.0
Coleman,2018,7,2403.0,2624.0,8046.0
Coleman,2018,8,2532.0,2840.0,9415.0
Coleman,2018,9,2219.0,2535.0,7463.0
Coleman,2018,10,2323.0,2619.0,7926.0
Coleman,2018,11,2243.0,2258.0,6256.0
Coleman,2018,12,2135.0,2216.0,6756.0
Coleman,2019,1,2291.0,2161.0,6123.0
Coleman,2019,2,2446.0,2210.0,6834.0
Coleman,2019,3,2394.0,2235.0,6745.0
Coleman,2019,4,2464.0,2506.0,7398.0
Coleman,2019,5,2153.0,2343.0,6891.0
Coleman,2019,6,2517.0,2509.0,6603.0
Coleman,2019,7,2374.0,2811.0,8386.0
Coleman,2019,8,2244.0,2560.0,7985.0
Coleman,2019,9,26.0,0.0,0.0
Coleman,2019,10,1034.0,1557.0,4517.0
Coleman,2019,11,1675.0,2420.0,6031.0
Coleman,2019,12,1588.0,2033.0,6884.0
Coleman,2020,1,1747.0,2289.0,6541.0
Coleman,2020,2,1750.0,1927.0,6593.0
Coleman,2020,3,1032.0,1204.0,4032.0
Coleman,2020,4,0.0,0.0,0.0
Coleman,2020,5,0.0,0.0,0.0
Coleman,2020,6,727.0,392.0,2399.0
Coleman,2020,7,923.0,805.0,3196.0
